session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source
S00234,R0007,B019,2026-01-16,17:37,29.4,13,28.31,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00235,R0007,B019,2026-01-17,17:38,11.0,4,29.78,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00236,R0007,B019,2026-01-17,20:47,34.8,14,34.93,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00237,R0007,B019,2026-01-18,22:24,49.8,22,43.01,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00238,R0007,B019,2026-01-19,03:34,34.1,18,49.63,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00239,R0007,B019,2026-01-20,17:29,30.2,13,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log
S00240,R0007,B130,2026-01-21,15:12,27.4,15,4.4,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00241,R0007,B130,2026-01-22,14:22,30.5,12,7.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00242,R0007,B130,2026-01-23,07:17,40.0,20,13.78,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00243,R0007,B130,2026-01-23,11:25,28.5,13,17.6,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00244,R0007,B130,2026-01-28,19:17,51.7,17,22.58,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00245,R0007,B130,2026-01-30,21:23,35.3,16,27.27,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00246,R0007,B130,2026-02-02,07:12,45.5,21,33.43,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00247,R0007,B130,2026-02-02,10:41,58.5,25,40.76,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00248,R0007,B130,2026-02-02,17:35,36.4,21,46.92,Physical,Physical Book,,0,Synthetic_Session_Log
S00249,R0007,B130,2026-02-04,04:28,21.8,9,49.56,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00250,R0007,B130,2026-02-07,08:58,44.3,17,54.55,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00251,R0007,B012,2026-02-08,00:25,38.8,18,7.5,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00252,R0007,B012,2026-02-09,21:53,28.9,14,13.33,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00253,R0007,B012,2026-02-09,13:44,27.0,15,19.58,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00254,R0007,B012,2026-02-09,11:55,44.7,21,28.33,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00255,R0007,B012,2026-02-09,09:14,36.4,15,34.58,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00256,R0007,B012,2026-02-10,22:17,36.7,15,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S00257,R0007,B081,2026-02-11,20:17,40.9,24,4.26,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00258,R0007,B081,2026-02-11,17:28,27.2,17,7.27,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00259,R0007,B081,2026-02-11,05:04,29.2,10,9.04,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00260,R0007,B081,2026-02-11,21:23,47.6,22,12.94,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00261,R0007,B081,2026-02-12,18:21,35.9,15,15.6,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00262,R0007,B081,2026-02-12,21:39,35.2,16,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S00263,R0007,B074,2026-02-15,14:25,45.4,24,4.01,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00264,R0007,B074,2026-02-16,14:43,48.2,24,8.01,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00265,R0007,B074,2026-02-19,23:59,32.9,15,10.52,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00266,R0007,B098,2026-02-22,16:14,32.6,17,5.06,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00267,R0007,B098,2026-02-23,20:18,28.5,11,8.33,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00268,R0007,B098,2026-02-23,19:44,36.0,14,12.5,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00269,R0007,B098,2026-02-23,13:40,56.1,24,19.64,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00270,R0007,B098,2026-02-23,06:27,39.1,19,25.3,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00271,R0007,B098,2026-02-23,04:57,37.0,13,29.17,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00272,R0007,B098,2026-02-24,02:35,28.3,13,33.04,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00273,R0007,B098,2026-02-25,19:35,14.1,6,34.82,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00274,R0007,B098,2026-02-28,11:20,47.7,22,41.37,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00275,R0007,B098,2026-03-01,11:56,31.2,10,44.35,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00276,R0007,B098,2026-03-01,16:40,54.9,23,51.19,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00277,R0007,B006,2026-03-02,06:20,56.2,24,3.59,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00278,R0007,B006,2026-03-02,11:08,34.8,16,5.99,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00279,R0007,B006,2026-03-03,18:16,42.2,18,8.68,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00280,R0007,B006,2026-03-03,20:39,37.9,21,11.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00281,R0007,B006,2026-03-03,16:13,32.7,14,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S00282,R0008,B017,2026-01-25,14:34,13.6,6,1.07,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00283,R0008,B017,2026-01-25,08:00,26.4,10,2.84,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00284,R0008,B017,2026-01-25,15:47,32.7,14,5.33,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00285,R0008,B017,2026-01-25,16:43,39.8,16,8.17,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00286,R0008,B017,2026-01-26,07:58,42.0,16,11.01,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00287,R0008,B017,2026-02-02,21:04,51.6,21,14.74,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00288,R0008,B017,2026-02-03,20:01,51.5,22,18.65,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00289,R0008,B017,2026-02-05,05:03,29.3,12,20.78,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00290,R0008,B017,2026-02-05,21:43,26.0,8,22.2,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S00291,R0008,B017,2026-02-06,13:29,44.0,20,100.0,Ebook,Kindle,,1,Synthetic_Session_Log
S00292,R0008,B030,2026-02-08,06:54,38.0,13,2.65,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00293,R0008,B030,2026-02-08,12:14,23.2,8,4.28,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00294,R0008,B030,2026-02-13,06:11,22.8,8,5.91,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00295,R0008,B030,2026-02-16,06:23,30.5,9,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S00296,R0008,B088,2026-02-16,20:23,26.6,8,1.28,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00297,R0008,B088,2026-02-18,20:13,32.4,10,2.88,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00298,R0008,B088,2026-02-25,19:01,50.2,14,5.13,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00299,R0008,B088,2026-02-26,19:34,49.4,28,9.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00300,R0008,B099,2026-02-27,11:10,24.0,11,1.92,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00301,R0008,B099,2026-03-01,13:30,31.5,9,3.48,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00302,R0008,B099,2026-03-01,15:56,31.2,11,5.4,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00303,R0008,B099,2026-03-01,13:05,26.0,11,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log
S00304,R0009,B084,2026-01-31,13:46,45.2,29,6.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00305,R0009,B084,2026-02-03,14:09,-10.0,19,100.0,Physical,Physical Book,,1,Synthetic_Session_Log
S00306,R0009,B089,2026-02-04,14:01,14.3,12,3.52,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00307,R0009,B089,2026-02-06,20:44,45.7,36,14.08,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00308,R0009,B089,2026-02-08,08:06,33.9,22,20.53,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00309,R0009,B089,2026-02-13,17:14,42.6,19,26.1,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00310,R0009,B089,2026-02-18,20:57,29.0,18,31.38,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00311,R0009,B089,2026-02-18,18:26,33.4,19,36.95,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00312,R0009,B089,2026-02-18,06:46,51.3,41,100.0,Physical,Physical Book,,1,Synthetic_Session_Log
S00313,R0009,B079,2026-02-20,19:19,36.8,24,3.45,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00314,R0009,B079,2026-02-22,13:04,36.8,29,7.63,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00315,R0009,B079,2026-02-27,09:35,30.5,21,10.65,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00316,R0009,B079,2026-02-28,14:45,43.7,33,15.4,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00317,R0009,B079,2026-03-01,05:04,41.5,26,19.14,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00318,R0009,B079,2026-03-02,20:30,49.0,34,24.03,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00319,R0009,B079,2026-03-03,16:37,41.1,23,27.34,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00320,R0009,B079,2026-03-03,21:20,35.9,28,31.37,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00321,R0009,B113,2026-03-05,18:35,33.1,22,11.76,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00322,R0009,B113,2026-03-06,20:15,28.1,20,22.46,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00323,R0009,B113,2026-03-13,16:56,22.5,17,31.55,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00324,R0009,B113,2026-03-15,17:27,47.8,37,51.34,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00325,R0009,B113,2026-03-17,10:57,41.8,26,65.24,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00326,R0009,B113,2026-03-24,17:51,25.1,15,73.26,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00327,R0009,B113,2026-03-25,19:57,46.5,34,91.44,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00328,R0009,B113,2026-03-27,20:47,33.2,23,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S00329,R0010,B003,2026-01-12,01:09,38.0,33,4.94,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00330,R0010,B003,2026-01-12,17:53,39.7,32,9.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00331,R0010,B003,2026-01-15,14:03,16.3,10,11.23,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00332,R0010,B003,2026-01-15,10:41,21.3,15,13.47,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00333,R0010,B003,2026-01-15,21:01,37.5,29,17.81,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00334,R0010,B003,2026-01-17,10:55,46.3,27,21.86,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00335,R0010,B003,2026-01-18,06:50,41.5,27,25.9,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00336,R0010,B003,2026-01-18,07:35,31.7,22,29.19,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00337,R0010,B003,2026-01-19,08:35,48.3,41,35.33,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00338,R0010,B003,2026-01-19,13:15,26.5,19,38.17,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00339,R0010,B003,2026-01-20,08:47,45.4,31,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S00340,R0010,B046,2026-01-23,13:28,20.8,12,1.77,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00341,R0010,B046,2026-01-25,21:09,44.4,28,5.89,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00342,R0010,B046,2026-01-28,09:28,51.9,41,11.93,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00343,R0010,B046,2026-01-30,02:28,34.1,20,14.87,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00344,R0010,B046,2026-02-02,21:02,54.3,33,19.73,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00345,R0010,B046,2026-02-02,20:19,31.1,21,22.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00346,R0010,B055,2026-02-02,19:04,32.0,23,10.85,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00347,R0010,B055,2026-02-05,12:29,36.0,24,22.17,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00348,R0010,B055,2026-02-06,18:38,34.6,25,33.96,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00349,R0010,B055,2026-02-06,16:01,30.0,19,42.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00350,R0010,B055,2026-02-06,17:55,33.4,21,52.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00351,R0010,B055,2026-02-06,12:54,47.6,36,69.81,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00352,R0011,B049,2026-01-21,13:42,23.2,22,5.19,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00353,R0011,B049,2026-01-21,21:19,41.4,39,14.39,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00354,R0011,B049,2026-01-21,18:26,32.6,27,20.75,Ebook,Kindle,,0,Synthetic_Session_Log
S00355,R0011,B049,2026-01-22,00:38,25.7,22,25.94,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00356,R0011,B049,2026-01-22,22:06,18.4,16,29.72,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00357,R0011,B049,2026-01-24,20:25,47.1,42,39.62,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00358,R0011,B049,2026-01-25,05:17,37.2,28,100.0,Ebook,Kindle,,1,Synthetic_Session_Log
S00359,R0011,B042,2026-01-25,10:05,29.7,28,20.29,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00360,R0011,B042,2026-01-26,14:09,38.9,31,42.75,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00361,R0011,B011,2026-01-29,13:39,34.5,27,10.89,Ebook,Phone,,0,Synthetic_Session_Log
S00362,R0011,B011,2026-01-31,08:14,43.7,36,25.4,Ebook,Phone,Coffee Shop,0,Synthetic_Session_Log
S00363,R0011,B011,2026-02-05,07:02,19.7,18,32.66,Ebook,Phone,Commute,0,Synthetic_Session_Log
S00364,R0011,B011,2026-02-05,21:51,30.2,21,41.13,Ebook,Phone,Coffee Shop,0,Synthetic_Session_Log
S00365,R0011,B011,2026-02-05,13:11,29.7,24,50.81,Ebook,Phone,Home,0,Synthetic_Session_Log
S00366,R0011,B011,2026-02-12,12:35,36.0,33,64.11,Ebook,Phone,Home,0,Synthetic_Session_Log
S00367,R0011,B011,2026-02-12,21:15,19.3,14,100.0,Ebook,Phone,Home,1,Synthetic_Session_Log
S00368,R0011,B103,2026-02-19,18:24,39.9,34,16.19,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S00369,R0011,B103,2026-02-19,07:26,30.8,27,29.05,Ebook,Tablet,Library,0,Synthetic_Session_Log
S00370,R0011,B103,2026-02-20,20:58,36.9,33,44.76,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00371,R0011,B103,2026-02-23,20:08,12.2,11,50.0,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S00372,R0011,B103,2026-02-23,12:50,39.2,33,65.71,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S00373,R0011,B103,2026-02-26,01:44,34.8,31,80.48,Ebook,Tablet,Library,0,Synthetic_Session_Log
S00374,R0011,B103,2026-02-28,07:56,31.1,30,94.76,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00375,R0011,B103,2026-03-02,08:12,36.9,27,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S00376,R0011,B098,2026-03-04,09:46,34.9,27,8.04,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S00377,R0011,B098,2026-03-04,19:32,33.4,25,15.48,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S00378,R0011,B098,2026-03-04,13:44,33.1,28,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S00379,R0011,B146,2026-03-06,06:12,32.1,25,14.79,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00380,R0011,B146,2026-03-07,19:17,28.1,22,27.81,Physical,Physical Book,,0,Synthetic_Session_Log
S00381,R0011,B146,2026-03-07,18:22,40.5,34,47.93,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00382,R0011,B146,2026-03-07,14:42,38.5,31,66.27,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00383,R0011,B146,2026-03-10,14:12,32.3,27,82.25,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00384,R0011,B146,2026-03-11,16:31,65.6,48,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S00385,R0012,B120,2026-01-10,13:48,31.5,25,6.14,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00386,R0012,B120,2026-01-11,11:48,20.0,18,10.57,Ebook,Kindle,,0,Synthetic_Session_Log
S00387,R0012,B120,2026-01-11,14:26,24.6,21,15.72,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00388,R0012,B120,2026-01-11,13:05,42.0,31,23.34,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S00389,R0012,B120,2026-01-16,16:44,28.4,24,29.24,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00390,R0012,B120,2026-01-17,18:23,26.0,19,33.91,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00391,R0012,B120,2026-01-18,09:57,31.4,26,40.29,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00392,R0012,B120,2026-01-19,09:25,8.0,6,41.77,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00393,R0012,B120,2026-01-21,15:29,32.5,30,49.14,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00394,R0012,B120,2026-01-21,10:36,34.8,27,55.77,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00395,R0012,B120,2026-01-22,17:51,38.9,31,63.39,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00396,R0012,B101,2026-01-29,19:10,26.4,22,7.31,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00397,R0012,B101,2026-01-30,17:34,37.2,27,16.28,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00398,R0012,B101,2026-02-01,15:10,25.2,21,23.26,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00399,R0012,B101,2026-02-01,10:49,37.5,31,33.55,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00400,R0012,B101,2026-02-02,08:34,33.5,26,42.19,Ebook,Kindle,,0,Synthetic_Session_Log
S00401,R0012,B101,2026-02-05,15:21,13.5,12,46.18,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00402,R0012,B101,2026-02-06,14:29,37.8,32,56.81,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00403,R0012,B101,2026-02-06,07:36,31.8,26,65.45,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S00404,R0012,B101,2026-02-06,17:23,38.3,29,75.08,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00405,R0012,B034,2026-02-09,15:41,23.8,17,4.17,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00406,R0012,B034,2026-02-09,14:44,21.3,19,8.82,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S00407,R0012,B034,2026-02-09,09:07,18.2,13,12.01,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00408,R0012,B034,2026-02-11,18:27,27.3,25,18.14,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00409,R0012,B034,2026-02-11,21:41,26.8,24,24.02,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S00410,R0012,B034,2026-02-16,16:30,35.3,28,30.88,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00411,R0012,B034,2026-02-17,13:22,33.0,24,36.76,Ebook,Tablet,,0,Synthetic_Session_Log
S00412,R0012,B034,2026-02-19,17:47,33.2,24,100.0,Ebook,Tablet,Outdoor,1,Synthetic_Session_Log
S00413,R0012,B084,2026-02-20,16:27,41.7,35,8.35,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00414,R0012,B084,2026-02-20,20:02,30.3,21,13.37,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00415,R0012,B084,2026-02-20,20:58,41.8,29,20.29,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00416,R0012,B084,2026-02-25,05:32,37.8,34,28.4,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00417,R0012,B084,2026-02-28,16:44,47.3,40,37.95,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00418,R0012,B084,2026-02-28,16:04,32.8,24,43.68,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00419,R0012,B084,2026-03-01,19:49,30.8,26,49.88,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00420,R0012,B084,2026-03-04,11:54,22.8,21,54.89,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00421,R0012,B084,2026-03-06,02:34,26.5,24,60.62,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00422,R0012,B084,2026-03-07,12:31,42.9,36,69.21,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00423,R0012,B084,2026-03-08,18:28,34.9,28,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log
S00424,R0012,B074,2026-03-10,18:12,11.0,9,1.5,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00425,R0012,B074,2026-03-10,21:02,39.8,33,7.01,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00426,R0012,B074,2026-03-17,12:35,15.7,13,9.18,Ebook,Tablet,Library,0,Synthetic_Session_Log
S00427,R0012,B074,2026-03-17,08:03,34.9,30,14.19,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00428,R0012,B074,2026-03-19,17:22,24.7,20,17.53,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00429,R0012,B074,2026-03-26,17:28,29.1,27,22.04,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00430,R0012,B074,2026-03-31,21:12,27.3,22,25.71,Ebook,Tablet,Home,0,Synthetic_Session_Log
S00431,R0012,B074,2026-03-31,14:28,39.9,30,30.72,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S00432,R0012,B074,2026-04-01,05:41,19.6,18,33.72,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S00433,R0012,B074,2026-04-06,08:12,38.1,36,39.73,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S00434,R0012,B074,2026-04-06,06:12,27.3,22,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S00435,R0013,B071,2026-01-19,23:47,49.6,41,9.4,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00436,R0013,B071,2026-01-24,13:58,41.8,39,18.35,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00437,R0013,B067,2026-01-25,15:40,24.1,23,3.67,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00438,R0013,B067,2026-01-25,07:38,13.0,11,5.43,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00439,R0013,B067,2026-01-27,15:57,41.3,32,10.54,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00440,R0013,B067,2026-01-29,12:24,38.1,30,15.34,Ebook,Kindle,Library,0,Synthetic_Session_Log
S00441,R0013,B067,2026-02-03,20:11,33.9,29,19.97,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S00442,R0013,B067,2026-02-04,21:28,14.7,14,22.2,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00443,R0013,B067,2026-02-06,03:38,20.9,22,25.72,Ebook,Kindle,Home,0,Synthetic_Session_Log
S00444,R0013,B067,2026-02-08,04:57,13.8,12,27.64,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S00445,R0013,B067,2026-02-08,17:02,39.4,33,32.91,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S00446,R0013,B062,2026-02-13,14:17,34.0,31,7.54,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00447,R0013,B062,2026-02-18,18:31,42.8,39,17.03,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S00448,R0013,B109,2026-02-20,17:39,27.3,23,9.87,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S00449,R0013,B109,2026-02-21,17:18,37.4,25,20.6,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00450,R0013,B109,2026-02-21,09:44,30.7,21,29.61,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00451,R0013,B037,2026-02-24,13:06,-10.0,34,9.63,Physical,Physical Book,,0,Synthetic_Session_Log
S00452,R0013,B037,2026-02-24,14:10,38.9,31,18.41,Physical,Physical Book,Home,0,Synthetic_Session_Log
S00453,R0013,B037,2026-02-25,09:18,34.6,29,26.63,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00454,R0013,B037,2026-02-28,19:30,41.7,38,37.39,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00455,R0013,B037,2026-02-28,15:33,31.1,24,44.19,Physical,Physical Book,Library,0,Synthetic_Session_Log
S00456,R0013,B037,2026-02-28,05:16,47.3,42,56.09,Physical,Physical Book,,0,Synthetic_Session_Log
S00457,R0013,B119,2026-03-01,20:23,27.0,21,3.58,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S00458,R0013,B119,2026-03-04,14:42,60.8,46,11.41,Physical,Physical Book,,0,Synthetic_Session_Log
S00459,R0013,B119,2026-03-07,21:27,42.1,35,17.38,Physical,Physical Book,Commute,0,Synthetic_Session_Log
