session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source,pages_per_minute,is_duration_outlier,is_speed_outlier,time_of_day,day_of_week
S00169,R0004,B068,2026-01-29,13:47,43.9,24,100.0,Ebook,Tablet,Library,1,Synthetic_Session_Log,0.5466970387243736,0,0,Afternoon,Thursday
S00170,R0004,B015,2026-02-01,07:00,24.4,16,2.16,Ebook,Phone,Commute,0,Synthetic_Session_Log,0.6557377049180328,0,0,Morning,Sunday
S00171,R0004,B015,2026-02-03,17:44,32.7,20,4.86,Ebook,Phone,Home,0,Synthetic_Session_Log,0.6116207951070336,0,0,Evening,Tuesday
S00172,R0004,B015,2026-02-06,12:40,37.4,27,8.51,Ebook,Phone,Commute,0,Synthetic_Session_Log,0.7219251336898396,0,0,Afternoon,Friday
S00173,R0004,B015,2026-02-07,16:58,23.4,19,11.08,Ebook,Phone,Library,0,Synthetic_Session_Log,0.811965811965812,0,0,Afternoon,Saturday
S00174,R0004,B015,2026-02-10,18:34,36.7,26,14.59,Ebook,Phone,Unknown / Unspecified,0,Synthetic_Session_Log,0.7084468664850135,0,0,Evening,Tuesday
S00175,R0004,B015,2026-02-11,20:23,35.1,20,17.3,Ebook,Phone,Home,0,Synthetic_Session_Log,0.5698005698005698,0,0,Evening,Wednesday
S00176,R0004,B015,2026-02-12,06:26,42.7,32,21.62,Ebook,Phone,Home,0,Synthetic_Session_Log,0.7494145199063231,0,0,Morning,Thursday
S00177,R0004,B035,2026-02-12,22:31,33.9,17,3.18,Ebook,Phone,Home,0,Synthetic_Session_Log,0.5014749262536874,0,0,Night,Thursday
S00178,R0004,B035,2026-02-12,14:54,64.4,53,13.08,Ebook,Phone,Home,0,Synthetic_Session_Log,0.8229813664596273,0,0,Afternoon,Thursday
S00179,R0004,B035,2026-02-19,09:16,42.8,27,18.13,Ebook,Phone,Commute,0,Synthetic_Session_Log,0.6308411214953271,0,0,Morning,Thursday
S00180,R0004,B035,2026-02-20,13:21,37.1,22,22.24,Ebook,Phone,Commute,0,Synthetic_Session_Log,0.5929919137466307,0,0,Afternoon,Friday
S00181,R0004,B035,2026-02-21,13:57,44.2,31,28.04,Ebook,Phone,Home,0,Synthetic_Session_Log,0.7013574660633484,0,0,Afternoon,Saturday
S00182,R0004,B035,2026-02-24,09:15,43.1,21,31.96,Ebook,Phone,Unknown / Unspecified,0,Synthetic_Session_Log,0.4872389791183295,0,0,Morning,Tuesday
S00183,R0004,B035,2026-02-27,06:42,24.9,17,35.14,Ebook,Phone,Home,0,Synthetic_Session_Log,0.6827309236947792,0,0,Morning,Friday
S00184,R0004,B035,2026-02-27,18:00,39.6,22,39.25,Ebook,Phone,Home,0,Synthetic_Session_Log,0.5555555555555556,0,0,Evening,Friday
S00185,R0004,B035,2026-02-27,06:58,46.6,33,45.42,Ebook,Phone,Home,0,Synthetic_Session_Log,0.7081545064377682,0,0,Morning,Friday
S00186,R0004,B035,2026-02-27,23:15,39.6,23,100.0,Ebook,Phone,Home,1,Synthetic_Session_Log,0.5808080808080808,0,0,Night,Friday
S00187,R0005,B013,2026-01-08,19:53,40.8,21,4.57,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5147058823529412,0,0,Evening,Thursday
S00188,R0005,B013,2026-01-15,19:21,41.4,22,9.35,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5314009661835749,0,0,Evening,Thursday
S00189,R0005,B013,2026-01-18,09:25,23.8,11,11.74,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4621848739495798,0,0,Morning,Sunday
S00190,R0005,B013,2026-01-19,20:37,39.2,16,15.22,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4081632653061224,0,0,Evening,Monday
S00191,R0005,B013,2026-01-20,05:59,19.7,8,16.96,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.40609137055837563,0,0,Morning,Tuesday
S00192,R0005,B013,2026-01-25,14:40,50.3,26,22.61,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5168986083499006,0,0,Afternoon,Sunday
S00193,R0005,B013,2026-01-27,23:37,28.8,14,25.65,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4861111111111111,0,0,Night,Tuesday
S00194,R0005,B013,2026-01-27,17:18,37.1,15,28.91,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.40431266846361186,0,0,Evening,Tuesday
S00195,R0005,B013,2026-01-27,13:53,38.1,18,32.83,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.47244094488188976,0,0,Afternoon,Tuesday
S00196,R0005,B013,2026-02-01,20:56,38.9,28,38.91,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.7197943444730077,0,0,Evening,Sunday
S00197,R0005,B013,2026-02-06,19:15,42.9,19,43.04,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4428904428904429,0,0,Evening,Friday
S00198,R0005,B018,2026-02-09,18:40,28.1,15,2.29,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5338078291814946,0,0,Evening,Monday
S00199,R0005,B018,2026-02-09,12:44,31.2,14,4.43,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.44871794871794873,0,0,Afternoon,Monday
S00200,R0005,B018,2026-02-11,18:54,43.6,22,7.8,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5045871559633027,0,0,Evening,Wednesday
S00201,R0005,B018,2026-02-13,06:22,33.7,23,11.31,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6824925816023738,0,0,Morning,Friday
S00202,R0005,B018,2026-02-15,17:28,49.8,27,15.44,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5421686746987953,0,0,Evening,Sunday
S00203,R0005,B018,2026-02-16,10:31,39.9,22,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.5513784461152882,0,0,Morning,Monday
S00204,R0005,B113,2026-02-17,21:46,41.8,19,10.16,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.4545454545454546,0,0,Evening,Tuesday
S00205,R0005,B113,2026-02-19,12:26,23.1,14,17.65,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6060606060606061,0,0,Afternoon,Thursday
S00206,R0006,B130,2026-01-07,16:10,33.4,31,9.09,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.9281437125748503,0,0,Afternoon,Wednesday
S00207,R0006,B130,2026-01-08,06:39,34.1,30,17.89,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.8797653958944281,0,0,Morning,Thursday
S00208,R0006,B130,2026-01-11,12:59,28.3,26,25.51,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.9187279151943463,0,0,Afternoon,Sunday
S00209,R0006,B130,2026-01-11,21:39,22.3,23,32.26,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.0313901345291479,0,0,Evening,Sunday
S00210,R0006,B130,2026-01-11,06:16,27.3,26,39.88,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.9523809523809523,0,0,Morning,Sunday
S00211,R0006,B130,2026-01-12,12:48,58.8,58,56.89,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.9863945578231293,0,0,Afternoon,Monday
S00212,R0006,B130,2026-01-12,10:26,16.7,16,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log,0.9580838323353293,0,0,Morning,Monday
S00213,R0006,B127,2026-01-14,09:48,32.2,21,9.91,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6521739130434782,0,0,Morning,Wednesday
S00214,R0006,B127,2026-01-19,16:32,20.0,17,17.92,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.85,0,0,Afternoon,Monday
S00215,R0006,B127,2026-01-21,20:07,51.9,49,41.04,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.9441233140655106,0,0,Evening,Wednesday
S00216,R0006,B127,2026-01-24,12:48,51.4,38,58.96,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7392996108949417,0,0,Afternoon,Saturday
S00217,R0006,B127,2026-01-26,14:06,41.0,41,78.3,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.0,0,0,Afternoon,Monday
S00218,R0006,B127,2026-01-26,19:44,29.6,25,90.09,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.8445945945945945,0,0,Evening,Monday
S00219,R0006,B127,2026-01-27,17:43,47.5,42,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.8842105263157894,0,0,Evening,Tuesday
S00220,R0006,B036,2026-01-29,18:20,45.5,36,15.38,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7912087912087912,0,0,Evening,Thursday
S00221,R0006,B036,2026-01-30,07:58,37.9,36,30.77,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.949868073878628,0,0,Morning,Friday
S00222,R0006,B036,2026-02-02,13:18,50.5,39,47.44,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7722772277227723,0,0,Afternoon,Monday
S00223,R0006,B036,2026-02-05,07:11,41.6,40,64.53,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9615384615384615,0,0,Morning,Thursday
S00224,R0006,B036,2026-02-05,16:18,46.5,40,81.62,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8602150537634409,0,0,Afternoon,Thursday
S00225,R0006,B036,2026-02-07,20:10,45.9,38,97.86,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.8278867102396514,0,0,Evening,Saturday
S00226,R0006,B114,2026-02-07,08:20,38.8,40,7.03,Ebook,Kindle,Library,0,Synthetic_Session_Log,1.0309278350515465,0,0,Morning,Saturday
S00227,R0006,B114,2026-02-12,19:54,32.5,34,13.01,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.0461538461538462,0,0,Evening,Thursday
S00228,R0006,B114,2026-02-12,18:16,37.8,39,19.86,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.0317460317460319,0,0,Evening,Thursday
S00229,R0006,B114,2026-02-12,08:33,46.6,40,26.89,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log,0.8583690987124464,0,0,Morning,Thursday
S00230,R0007,B019,2026-01-10,14:07,31.1,13,4.78,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4180064308681672,0,0,Afternoon,Saturday
S00231,R0007,B019,2026-01-13,09:35,36.7,14,9.93,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.38147138964577654,0,0,Morning,Tuesday
S00232,R0007,B019,2026-01-14,09:20,35.5,18,16.54,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5070422535211268,0,0,Morning,Wednesday
S00233,R0007,B019,2026-01-16,20:43,46.5,19,23.53,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.40860215053763443,0,0,Evening,Friday
S00234,R0007,B019,2026-01-16,17:37,29.4,13,28.31,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.44217687074829937,0,0,Evening,Friday
S00235,R0007,B019,2026-01-17,17:38,11.0,4,29.78,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.36363636363636365,0,0,Evening,Saturday
S00236,R0007,B019,2026-01-17,20:47,34.8,14,34.93,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.40229885057471265,0,0,Evening,Saturday
S00237,R0007,B019,2026-01-18,22:24,49.8,22,43.01,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.44176706827309237,0,0,Night,Sunday
S00238,R0007,B019,2026-01-19,03:34,34.1,18,49.63,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5278592375366569,0,0,Night,Monday
S00239,R0007,B019,2026-01-20,17:29,30.2,13,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.43046357615894043,0,0,Evening,Tuesday
S00240,R0007,B130,2026-01-21,15:12,27.4,15,4.4,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5474452554744526,0,0,Afternoon,Wednesday
S00241,R0007,B130,2026-01-22,14:22,30.5,12,7.92,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.39344262295081966,0,0,Afternoon,Thursday
S00242,R0007,B130,2026-01-23,07:17,40.0,20,13.78,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.5,0,0,Morning,Friday
S00243,R0007,B130,2026-01-23,11:25,28.5,13,17.6,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.45614035087719296,0,0,Morning,Friday
S00244,R0007,B130,2026-01-28,19:17,51.7,17,22.58,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.32882011605415856,0,0,Evening,Wednesday
S00245,R0007,B130,2026-01-30,21:23,35.3,16,27.27,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.453257790368272,0,0,Evening,Friday
S00246,R0007,B130,2026-02-02,07:12,45.5,21,33.43,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.46153846153846156,0,0,Morning,Monday
S00247,R0007,B130,2026-02-02,10:41,58.5,25,40.76,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.42735042735042733,0,0,Morning,Monday
S00248,R0007,B130,2026-02-02,17:35,36.4,21,46.92,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.576923076923077,0,0,Evening,Monday
S00249,R0007,B130,2026-02-04,04:28,21.8,9,49.56,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4128440366972477,0,0,Night,Wednesday
S00250,R0007,B130,2026-02-07,08:58,44.3,17,54.55,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3837471783295711,0,0,Morning,Saturday
S00251,R0007,B012,2026-02-08,00:25,38.8,18,7.5,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4639175257731959,0,0,Night,Sunday
S00252,R0007,B012,2026-02-09,21:53,28.9,14,13.33,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.4844290657439447,0,0,Evening,Monday
S00253,R0007,B012,2026-02-09,13:44,27.0,15,19.58,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.5555555555555556,0,0,Afternoon,Monday
S00254,R0007,B012,2026-02-09,11:55,44.7,21,28.33,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.4697986577181208,0,0,Morning,Monday
S00255,R0007,B012,2026-02-09,09:14,36.4,15,34.58,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4120879120879121,0,0,Morning,Monday
S00256,R0007,B012,2026-02-10,22:17,36.7,15,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.4087193460490463,0,0,Night,Tuesday
S00257,R0007,B081,2026-02-11,20:17,40.9,24,4.26,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.58679706601467,0,0,Evening,Wednesday
S00258,R0007,B081,2026-02-11,17:28,27.2,17,7.27,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.625,0,0,Evening,Wednesday
S00259,R0007,B081,2026-02-11,05:04,29.2,10,9.04,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.3424657534246575,0,0,Morning,Wednesday
S00260,R0007,B081,2026-02-11,21:23,47.6,22,12.94,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4621848739495798,0,0,Evening,Wednesday
S00261,R0007,B081,2026-02-12,18:21,35.9,15,15.6,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.4178272980501393,0,0,Evening,Thursday
S00262,R0007,B081,2026-02-12,21:39,35.2,16,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.45454545454545453,0,0,Evening,Thursday
S00263,R0007,B074,2026-02-15,14:25,45.4,24,4.01,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.5286343612334802,0,0,Afternoon,Sunday
S00264,R0007,B074,2026-02-16,14:43,48.2,24,8.01,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.49792531120331945,0,0,Afternoon,Monday
S00265,R0007,B074,2026-02-19,23:59,32.9,15,10.52,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.45592705167173253,0,0,Night,Thursday
S00266,R0007,B098,2026-02-22,16:14,32.6,17,5.06,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5214723926380368,0,0,Afternoon,Sunday
S00267,R0007,B098,2026-02-23,20:18,28.5,11,8.33,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.38596491228070173,0,0,Evening,Monday
S00268,R0007,B098,2026-02-23,19:44,36.0,14,12.5,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.3888888888888889,0,0,Evening,Monday
S00269,R0007,B098,2026-02-23,13:40,56.1,24,19.64,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.42780748663101603,0,0,Afternoon,Monday
S00270,R0007,B098,2026-02-23,06:27,39.1,19,25.3,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.4859335038363171,0,0,Morning,Monday
S00271,R0007,B098,2026-02-23,04:57,37.0,13,29.17,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.35135135135135137,0,0,Night,Monday
S00272,R0007,B098,2026-02-24,02:35,28.3,13,33.04,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.45936395759717313,0,0,Night,Tuesday
S00273,R0007,B098,2026-02-25,19:35,14.1,6,34.82,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.425531914893617,0,0,Evening,Wednesday
S00274,R0007,B098,2026-02-28,11:20,47.7,22,41.37,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4612159329140461,0,0,Morning,Saturday
S00275,R0007,B098,2026-03-01,11:56,31.2,10,44.35,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.32051282051282054,0,0,Morning,Sunday
S00276,R0007,B098,2026-03-01,16:40,54.9,23,51.19,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.41894353369763204,0,0,Afternoon,Sunday
S00277,R0007,B006,2026-03-02,06:20,56.2,24,3.59,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4270462633451957,0,0,Morning,Monday
S00278,R0007,B006,2026-03-02,11:08,34.8,16,5.99,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4597701149425288,0,0,Morning,Monday
S00279,R0007,B006,2026-03-03,18:16,42.2,18,8.68,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.42654028436018954,0,0,Evening,Tuesday
S00280,R0007,B006,2026-03-03,20:39,37.9,21,11.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.554089709762533,0,0,Evening,Tuesday
S00281,R0007,B006,2026-03-03,16:13,32.7,14,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.4281345565749235,0,0,Afternoon,Tuesday
S00282,R0008,B017,2026-01-25,14:34,13.6,6,1.07,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.4411764705882353,0,0,Afternoon,Sunday
S00283,R0008,B017,2026-01-25,08:00,26.4,10,2.84,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.3787878787878788,0,0,Morning,Sunday
S00284,R0008,B017,2026-01-25,15:47,32.7,14,5.33,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.4281345565749235,0,0,Afternoon,Sunday
S00285,R0008,B017,2026-01-25,16:43,39.8,16,8.17,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.4020100502512563,0,0,Afternoon,Sunday
S00286,R0008,B017,2026-01-26,07:58,42.0,16,11.01,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.38095238095238093,0,0,Morning,Monday
S00287,R0008,B017,2026-02-02,21:04,51.6,21,14.74,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.4069767441860465,0,0,Evening,Monday
S00288,R0008,B017,2026-02-03,20:01,51.5,22,18.65,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.42718446601941745,0,0,Evening,Tuesday
S00289,R0008,B017,2026-02-05,05:03,29.3,12,20.78,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.40955631399317405,0,0,Morning,Thursday
S00290,R0008,B017,2026-02-05,21:43,26.0,8,22.2,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log,0.3076923076923077,0,0,Evening,Thursday
S00291,R0008,B017,2026-02-06,13:29,44.0,20,100.0,Ebook,Kindle,Unknown / Unspecified,1,Synthetic_Session_Log,0.45454545454545453,0,0,Afternoon,Friday
S00292,R0008,B030,2026-02-08,06:54,38.0,13,2.65,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.34210526315789475,0,0,Morning,Sunday
S00293,R0008,B030,2026-02-08,12:14,23.2,8,4.28,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3448275862068966,0,0,Afternoon,Sunday
S00294,R0008,B030,2026-02-13,06:11,22.8,8,5.91,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.3508771929824561,0,0,Morning,Friday
S00295,R0008,B030,2026-02-16,06:23,30.5,9,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.29508196721311475,0,0,Morning,Monday
S00296,R0008,B088,2026-02-16,20:23,26.6,8,1.28,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.3007518796992481,0,0,Evening,Monday
S00297,R0008,B088,2026-02-18,20:13,32.4,10,2.88,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.308641975308642,0,0,Evening,Wednesday
S00298,R0008,B088,2026-02-25,19:01,50.2,14,5.13,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.2788844621513944,0,0,Evening,Wednesday
S00299,R0008,B088,2026-02-26,19:34,49.4,28,9.62,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5668016194331984,0,0,Evening,Thursday
S00300,R0008,B099,2026-02-27,11:10,24.0,11,1.92,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.4583333333333333,0,0,Morning,Friday
S00301,R0008,B099,2026-03-01,13:30,31.5,9,3.48,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.2857142857142857,0,0,Afternoon,Sunday
S00302,R0008,B099,2026-03-01,15:56,31.2,11,5.4,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.3525641025641026,0,0,Afternoon,Sunday
S00303,R0008,B099,2026-03-01,13:05,26.0,11,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log,0.4230769230769231,0,0,Afternoon,Sunday
S00304,R0009,B084,2026-01-31,13:46,45.2,29,6.92,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6415929203539823,0,0,Afternoon,Saturday
S00305,R0009,B084,2026-02-03,14:09,35.1,19,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.5413105413105412,0,0,Afternoon,Tuesday
S00306,R0009,B089,2026-02-04,14:01,14.3,12,3.52,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8391608391608392,0,0,Afternoon,Wednesday
S00307,R0009,B089,2026-02-06,20:44,45.7,36,14.08,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.787746170678337,0,0,Evening,Friday
S00308,R0009,B089,2026-02-08,08:06,33.9,22,20.53,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6489675516224189,0,0,Morning,Sunday
S00309,R0009,B089,2026-02-13,17:14,42.6,19,26.1,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.4460093896713615,0,0,Evening,Friday
S00310,R0009,B089,2026-02-18,20:57,29.0,18,31.38,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.6206896551724138,0,0,Evening,Wednesday
S00311,R0009,B089,2026-02-18,18:26,33.4,19,36.95,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5688622754491018,0,0,Evening,Wednesday
S00312,R0009,B089,2026-02-18,06:46,51.3,41,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.7992202729044835,0,0,Morning,Wednesday
S00313,R0009,B079,2026-02-20,19:19,36.8,24,3.45,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6521739130434783,0,0,Evening,Friday
S00314,R0009,B079,2026-02-22,13:04,36.8,29,7.63,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7880434782608696,0,0,Afternoon,Sunday
S00315,R0009,B079,2026-02-27,09:35,30.5,21,10.65,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.6885245901639344,0,0,Morning,Friday
S00316,R0009,B079,2026-02-28,14:45,43.7,33,15.4,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7551487414187642,0,0,Afternoon,Saturday
S00317,R0009,B079,2026-03-01,05:04,41.5,26,19.14,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6265060240963856,0,0,Morning,Sunday
S00318,R0009,B079,2026-03-02,20:30,49.0,34,24.03,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6938775510204082,0,0,Evening,Monday
S00319,R0009,B079,2026-03-03,16:37,41.1,23,27.34,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.559610705596107,0,0,Afternoon,Tuesday
S00320,R0009,B079,2026-03-03,21:20,35.9,28,31.37,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7799442896935933,0,0,Evening,Tuesday
S00321,R0009,B113,2026-03-05,18:35,33.1,22,11.76,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6646525679758308,0,0,Evening,Thursday
S00322,R0009,B113,2026-03-06,20:15,28.1,20,22.46,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7117437722419928,0,0,Evening,Friday
S00323,R0009,B113,2026-03-13,16:56,22.5,17,31.55,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7555555555555555,0,0,Afternoon,Friday
